pais,escenario,idoneidad
Colombia,Actual,0.20306533575057983
Colombia,Optimista,0.04473352059721947
Colombia,Pesimista,0.007768087554723024
Colombia,Actual,0.20890340209007263
Colombia,Optimista,0.046104468405246735
Colombia,Pesimista,0.008020151406526566
Colombia,Actual,0.21285931766033173
Colombia,Optimista,0.04700525850057602
Colombia,Pesimista,0.008187511935830116
Colombia,Actual,0.21454483270645142
Colombia,Optimista,0.047339458018541336
Colombia,Pesimista,0.008252149447798729
Colombia,Actual,0.2168443650007248
Colombia,Optimista,0.04782493785023689
Colombia,Pesimista,0.008343739435076714
Colombia,Actual,0.2307635098695755
Colombia,Optimista,0.051164183765649796
Colombia,Pesimista,0.00894471537321806
Colombia,Actual,0.13553041219711304
Colombia,Optimista,0.028690600767731667
Colombia,Pesimista,0.004970778711140156
Colombia,Actual,0.06995347142219543
Colombia,Optimista,0.014369729906320572
Colombia,Pesimista,0.0024761201348155737
Colombia,Actual,0.028906675055623055
Colombia,Optimista,0.005826582666486502
Colombia,Pesimista,0.0010012988932430744
Colombia,Actual,0.02397616021335125
Colombia,Optimista,0.005294393748044968
Colombia,Pesimista,9.78040392510593e-4
Colombia,Actual,0.06281662732362747
Colombia,Optimista,0.014082454144954681
Colombia,Pesimista,0.0026096857618540525
Colombia,Actual,0.09876509755849838
Colombia,Optimista,0.022463537752628326
Colombia,Pesimista,0.004175209440290928
Colombia,Actual,0.14913858473300934
Colombia,Optimista,0.03465127572417259
Colombia,Pesimista,0.006469876039773226
Colombia,Actual,0.25779303908348083
Colombia,Optimista,0.06299682706594467
Colombia,Pesimista,0.011893224902451038
Colombia,Actual,0.25386372208595276
Colombia,Optimista,0.061897024512290955
Colombia,Pesimista,0.011663390323519707
Colombia,Actual,0.2495984435081482
Colombia,Optimista,0.060712192207574844
Colombia,Pesimista,0.011417364701628685
Colombia,Actual,0.246611550450325
Colombia,Optimista,0.05988232046365738
Colombia,Pesimista,0.011240008287131786
Colombia,Actual,0.24221351742744446
Colombia,Optimista,0.05867454782128334
Colombia,Pesimista,0.010990090668201447
Colombia,Actual,0.23921293020248413
Colombia,Optimista,0.057851143181324005
Colombia,Pesimista,0.010814226232469082
Colombia,Actual,0.24190573394298553
Colombia,Optimista,0.058512132614851
Colombia,Pesimista,0.010930804535746574
Colombia,Actual,0.1729229986667633
Colombia,Optimista,0.04024355113506317
Colombia,Pesimista,0.007366552948951721
Colombia,Actual,0.1613234132528305
Colombia,Optimista,0.0373842753469944
Colombia,Pesimista,0.006812248844653368
Colombia,Actual,0.04897616431117058
Colombia,Optimista,0.010145205073058605
Colombia,Pesimista,0.0017292237607762218
Colombia,Actual,0.09900549054145813
Colombia,Optimista,0.020924869924783707
Colombia,Pesimista,0.0035874296445399523
Colombia,Actual,0.1744576245546341
Colombia,Optimista,0.03809823840856552
Colombia,Pesimista,0.006588311400264502
Colombia,Actual,0.20593059062957764
Colombia,Optimista,0.04559333249926567
Colombia,Pesimista,0.007920668460428715
Colombia,Actual,0.2088257521390915
Colombia,Optimista,0.046247031539678574
Colombia,Pesimista,0.008047799579799175
Colombia,Actual,0.21210789680480957
Colombia,Optimista,0.04698343575000763
Colombia,Pesimista,0.008186829276382923
Colombia,Actual,0.2144208699464798
Colombia,Optimista,0.04747277498245239
Colombia,Pesimista,0.00827868189662695
Colombia,Actual,0.21664787828922272
Colombia,Optimista,0.047942887991666794
Colombia,Pesimista,0.00836716964840889
Colombia,Actual,0.22457507252693176
Colombia,Optimista,0.04981397092342377
Colombia,Pesimista,0.00870567187666893
Colombia,Actual,0.17989201843738556
Colombia,Optimista,0.039001308381557465
Colombia,Pesimista,0.006788183469325304
Colombia,Actual,0.14114458858966827
Colombia,Optimista,0.030017469078302383
Colombia,Pesimista,0.005207435227930546
Colombia,Actual,0.12952196598052979
Colombia,Optimista,0.027348970994353294
Colombia,Pesimista,0.004743516910821199
Colombia,Actual,0.032913938164711
Colombia,Optimista,0.006652771029621363
Colombia,Pesimista,0.0011452824110165238
Colombia,Actual,0.019568854942917824
Colombia,Optimista,0.004314133897423744
Colombia,Pesimista,7.981702801771462e-4
Colombia,Actual,0.05654230713844299
Colombia,Optimista,0.012645182199776173
Colombia,Pesimista,0.002346165245398879
Colombia,Actual,0.0965808629989624
Colombia,Optimista,0.02195042558014393
Colombia,Pesimista,0.004085802938789129
Colombia,Actual,0.16127073764801025
Colombia,Optimista,0.03768177703022957
Colombia,Pesimista,0.007055593188852072
Colombia,Actual,0.2348860204219818
Colombia,Optimista,0.05676398426294327
Colombia,Pesimista,0.010705933906137943
Colombia,Actual,0.25674450397491455
Colombia,Optimista,0.06267412006855011
Colombia,Pesimista,0.011838368140161037
Colombia,Actual,0.25122299790382385
Colombia,Optimista,0.06112373247742653
Colombia,Pesimista,0.011525265872478485
Colombia,Actual,0.24680696427822113
Colombia,Optimista,0.05988587811589241
Colombia,Pesimista,0.01127291563898325
Colombia,Actual,0.24385641515254974
Colombia,Optimista,0.05905339866876602
Colombia,Pesimista,0.011098841205239296
Colombia,Actual,0.24088287353515625
Colombia,Optimista,0.05821959674358368
Colombia,Pesimista,0.010924402624368668
Colombia,Actual,0.1670054942369461
Colombia,Optimista,0.038746532052755356
Colombia,Pesimista,0.0071091544814407825
Colombia,Actual,0.07922939956188202
Colombia,Optimista,0.017718080431222916
Colombia,Pesimista,0.0032102284021675587
Colombia,Actual,0.015002906322479248
Colombia,Optimista,0.0030786043498665094
Colombia,Pesimista,5.227851215749979e-4
Colombia,Actual,0.05819953233003616
Colombia,Optimista,0.012139392085373402
Colombia,Pesimista,0.0020724995993077755
Colombia,Actual,0.12634263932704926
Colombia,Optimista,0.027100643143057823
Colombia,Pesimista,0.004663517698645592
Colombia,Actual,0.21216681599617004
Colombia,Optimista,0.04728877916932106
Colombia,Pesimista,0.008221490308642387
Colombia,Actual,0.20877288281917572
Colombia,Optimista,0.04639698565006256
Colombia,Pesimista,0.008076727390289307
Colombia,Actual,0.2120942771434784
Colombia,Optimista,0.04714246094226837
Colombia,Pesimista,0.008218260481953621
Colombia,Actual,0.21431945264339447
Colombia,Optimista,0.04761273413896561
Colombia,Pesimista,0.008306367322802544
Colombia,Actual,0.217605322599411
Colombia,Optimista,0.04834515601396561
Colombia,Pesimista,0.008441234938800335
Colombia,Actual,0.21968460083007813
Colombia,Optimista,0.04878340661525726
Colombia,Pesimista,0.008523755706846714
Colombia,Actual,0.21376308798789978
Colombia,Optimista,0.04726368933916092
Colombia,Pesimista,0.008256989531219006
Colombia,Actual,0.18021751940250397
Colombia,Optimista,0.03916061669588089
Colombia,Pesimista,0.006821006070822477
Colombia,Actual,0.1496247798204422
Colombia,Optimista,0.0319906547665596
Colombia,Pesimista,0.005560580641031265
Colombia,Actual,0.08403027057647705
Colombia,Optimista,0.017408084124326706
Colombia,Pesimista,0.0030114068649709225
Colombia,Actual,0.02495962753891945
Colombia,Optimista,0.005032751243561506
Colombia,Pesimista,8.672001422382891e-4
Colombia,Actual,0.02245349995791912
Colombia,Optimista,0.004954907577484846
Colombia,Pesimista,9.195111342705786e-4
Colombia,Actual,0.06252838671207428
Colombia,Optimista,0.014016643166542053
Colombia,Pesimista,0.0026090117171406746
Colombia,Actual,0.10482528060674667
Colombia,Optimista,0.023906251415610313
Colombia,Pesimista,0.004464784171432257
Colombia,Actual,0.17455339431762695
Colombia,Optimista,0.041030384600162506
Colombia,Pesimista,0.007712072692811489
Colombia,Actual,0.2560129463672638
Colombia,Optimista,0.06250781565904617
Colombia,Pesimista,0.0118472995236516
Colombia,Actual,0.25760287046432495
Colombia,Optimista,0.06289832293987274
Colombia,Pesimista,0.011913245543837547
Colombia,Actual,0.25201311707496643
Colombia,Optimista,0.061319589614868164
Colombia,Pesimista,0.01159592904150486
Colombia,Actual,0.24928011000156403
Colombia,Optimista,0.06053091585636139
Colombia,Pesimista,0.011432015337049961
Colombia,Actual,0.24652209877967834
Colombia,Optimista,0.059740159660577774
Colombia,Pesimista,0.011267513036727905
Colombia,Actual,0.18955567479133606
Colombia,Optimista,0.04444436728954315
Colombia,Pesimista,0.008201541379094124
Colombia,Actual,0.15654020011425018
Colombia,Optimista,0.03620976582169533
Colombia,Pesimista,0.00663257809355855
Colombia,Actual,0.012535682879388332
Colombia,Optimista,0.0025782487355172634
Colombia,Pesimista,4.384319472592324e-4
Colombia,Actual,0.043021008372306824
Colombia,Optimista,0.008946402929723263
Colombia,Pesimista,0.001527668908238411
Colombia,Actual,0.1168227568268776
Colombia,Optimista,0.025035159662365913
Colombia,Pesimista,0.004310521762818098
Colombia,Actual,0.21880784630775452
Colombia,Optimista,0.04908467456698418
Colombia,Pesimista,0.008551848120987415
Colombia,Actual,0.21056349575519562
Colombia,Optimista,0.04698863998055458
Colombia,Pesimista,0.008192051202058792
Colombia,Actual,0.21437788009643555
Colombia,Optimista,0.047860343009233475
Colombia,Pesimista,0.008355782367289066
Colombia,Actual,0.2175518423318863
Colombia,Optimista,0.04856821149587631
Colombia,Pesimista,0.008486012928187847
Colombia,Actual,0.20259356498718262
Colombia,Optimista,0.04483688995242119
Colombia,Pesimista,0.007825160399079323
Colombia,Actual,0.22060838341712952
Colombia,Optimista,0.049177031964063644
Colombia,Pesimista,0.008602642454206944
Colombia,Actual,0.22244735062122345
Colombia,Optimista,0.049560509622097015
Colombia,Pesimista,0.008675080724060535
Colombia,Actual,0.22893378138542175
Colombia,Optimista,0.051096729934215546
Colombia,Pesimista,0.008953889831900597
Colombia,Actual,0.24053335189819336
Colombia,Optimista,0.05388107895851135
Colombia,Pesimista,0.009462111629545689
Colombia,Actual,0.23828524351119995
Colombia,Optimista,0.05317697301506996
Colombia,Pesimista,0.009348377585411072
Colombia,Actual,0.11832787841558456
Colombia,Optimista,0.024904802441596985
Colombia,Pesimista,0.004331014584749937
Colombia,Actual,0.0911036878824234
Colombia,Optimista,0.01890663430094719
Colombia,Pesimista,0.0032833407167345285
Colombia,Actual,0.14938634634017944
Colombia,Optimista,0.0317518524825573
Colombia,Pesimista,0.005549697671085596
Colombia,Actual,0.23787936568260193
Colombia,Optimista,0.05264555662870407
Colombia,Pesimista,0.009292635135352612
Colombia,Actual,0.032042574137449265
Colombia,Optimista,0.00645420840010047
Colombia,Pesimista,0.0011172988452017307
Colombia,Actual,0.022563375532627106
Colombia,Optimista,0.004522254690527916
Colombia,Pesimista,7.81766779255122e-4
Colombia,Actual,0.11312635242938995
Colombia,Optimista,0.023535791784524918
Colombia,Pesimista,0.004098676610738039
Colombia,Actual,0.18761591613292694
Colombia,Optimista,0.04034174606204033
Colombia,Pesimista,0.0070712813176214695
Colombia,Actual,0.05412020534276962
Colombia,Optimista,0.01208537258207798
Colombia,Pesimista,0.002255660481750965
Colombia,Actual,0.09814415127038956
Colombia,Optimista,0.022311951965093613
Colombia,Pesimista,0.004178467206656933
Colombia,Actual,0.16129691898822784
Colombia,Optimista,0.03767848014831543
Colombia,Pesimista,0.0070953890681266785
Colombia,Actual,0.25710830092430115
Colombia,Optimista,0.062797442078590393
Colombia,Pesimista,0.011942021548748016
Colombia,Actual,0.260369211435318
Colombia,Optimista,0.06365126371383667
Colombia,Pesimista,0.012098303996026516
Colombia,Actual,0.2550266683101654
Colombia,Optimista,0.06213738024234772
Colombia,Pesimista,0.011792133562266827
Colombia,Actual,0.2526342570781708
Colombia,Optimista,0.061440352350473404
Colombia,Pesimista,0.011645263060927391
Colombia,Actual,0.2502254843711853
Colombia,Optimista,0.06074248254299164
Colombia,Pesimista,0.011498099192976952
Colombia,Actual,0.19183999300003052
Colombia,Optimista,0.0450645349919796
Colombia,Pesimista,0.008348875679075718
Colombia,Actual,0.08320963382720947
Colombia,Optimista,0.01865590550005436
Colombia,Pesimista,0.0034050624817609787
Colombia,Actual,0.04636899009346962
Colombia,Optimista,0.009679224342107773
Colombia,Pesimista,0.0016591617604717612
Colombia,Actual,0.12035544216632843
Colombia,Optimista,0.025900283828377724
Colombia,Pesimista,0.004474925808608532
Colombia,Actual,0.22573472559452057
Colombia,Optimista,0.05095261335372925
Colombia,Pesimista,0.008908003568649292
Colombia,Actual,0.21586455404758453
Colombia,Optimista,0.04844124987721443
Colombia,Pesimista,0.008469258435070515
Colombia,Actual,0.21899406611919403
Colombia,Optimista,0.04915490373969078
Colombia,Pesimista,0.00860338844358921
Colombia,Actual,0.22075015306472778
Colombia,Optimista,0.049516890197992325
Colombia,Pesimista,0.008671728894114494
Colombia,Actual,0.22361814975738525
Colombia,Optimista,0.05015655606985092
Colombia,Pesimista,0.008789795450866222
Colombia,Actual,0.22320619225502014
Colombia,Optimista,0.04998236522078514
Colombia,Pesimista,0.008762146346271038
Colombia,Actual,0.2247975617647171
Colombia,Optimista,0.050307244062423706
Colombia,Pesimista,0.008823845535516739
Colombia,Actual,0.22633367776870728
Colombia,Optimista,0.050619784742593765
Colombia,Pesimista,0.008883323520421982
Colombia,Actual,0.22895638644695282
Colombia,Optimista,0.05116868019104004
Colombia,Pesimista,0.008989128284156322
Colombia,Actual,0.23406724631786346
Colombia,Optimista,0.0523090735077858
Colombia,Pesimista,0.009204879403114319
Colombia,Actual,0.25380927324295044
Colombia,Optimista,0.057147733867168427
Colombia,Pesimista,0.010088476352393627
Colombia,Actual,0.26502594351768494
Colombia,Optimista,0.05988479405641556
Colombia,Pesimista,0.010594872757792473
Colombia,Actual,0.26003506779670715
Colombia,Optimista,0.058493390679359436
Colombia,Pesimista,0.010351943783462048
Colombia,Actual,0.26716792583465576
Colombia,Optimista,0.06021072715520859
Colombia,Pesimista,0.010672660544514656
Colombia,Actual,0.20008011162281036
Colombia,Optimista,0.0435631088912487
Colombia,Pesimista,0.007668048609048128
Colombia,Actual,0.17533108592033386
Colombia,Optimista,0.03769446536898613
Colombia,Pesimista,0.006615996826440096
Colombia,Actual,0.29302388429641724
Colombia,Optimista,0.06671828776597977
Colombia,Pesimista,0.011853381060063839
Colombia,Actual,0.3105376958847046
Colombia,Optimista,0.07130259275436401
Colombia,Pesimista,0.012688369490206242
Colombia,Actual,0.08731634169816971
Colombia,Optimista,0.01799478568136692
Colombia,Pesimista,0.0031284838914871216
Colombia,Actual,0.027718525379896164
Colombia,Optimista,0.00556600745767355
Colombia,Pesimista,9.62266291026026e-4
Colombia,Actual,0.01871238835155964
Colombia,Optimista,0.004119355697184801
Colombia,Pesimista,7.697626133449376e-4
Colombia,Actual,0.05961138755083084
Colombia,Optimista,0.01333631481975317
Colombia,Pesimista,0.0024991908576339483
Colombia,Actual,0.10669712722301483
Colombia,Optimista,0.02433713711798191
Colombia,Pesimista,0.004577109590172768
Colombia,Actual,0.17395342886447906
Colombia,Optimista,0.04085811972618103
Colombia,Pesimista,0.007729850243777037
Colombia,Actual,0.27759137749671936
Colombia,Optimista,0.0684853121638298
Colombia,Pesimista,0.013097573071718216
Colombia,Actual,0.2601621150970459
Colombia,Optimista,0.06358460336923599
Colombia,Pesimista,0.012123850174248219
Colombia,Actual,0.2581186592578888
Colombia,Optimista,0.06297960877418518
Colombia,Pesimista,0.011994218453764915
Colombia,Actual,0.25606533885002136
Colombia,Optimista,0.062374699860811234
Colombia,Pesimista,0.011864527128636837
Colombia,Actual,0.2540026307106018
Colombia,Optimista,0.06176995858550072
Colombia,Pesimista,0.011734810657799244
Colombia,Actual,0.252148300409317
Colombia,Optimista,0.06101332604885101
Colombia,Pesimista,0.011422920972108841
Colombia,Actual,0.19889700412750244
Colombia,Optimista,0.04696169123053551
Colombia,Pesimista,0.008706922642886639
Colombia,Actual,0.0211377814412117
Colombia,Optimista,0.004381961654871702
Colombia,Pesimista,7.516058394685388e-4
Colombia,Actual,0.06472321599721909
Colombia,Optimista,0.01364814955741167
Colombia,Pesimista,0.002351543866097927
Colombia,Actual,0.1516110897064209
Colombia,Optimista,0.03317414969205856
Colombia,Pesimista,0.005766944959759712
Colombia,Actual,0.22788511216640472
Colombia,Optimista,0.05163927003741264
Colombia,Pesimista,0.009054385125637054
Colombia,Actual,0.22121980786323547
Colombia,Optimista,0.049923840910196304
Colombia,Pesimista,0.008753176778554916
Colombia,Actual,0.22368505597114563
Colombia,Optimista,0.05048174783587456
Colombia,Pesimista,0.008857866749167442
Colombia,Actual,0.2251652330160141
Colombia,Optimista,0.05077837035059929
Colombia,Pesimista,0.008914276026189327
Colombia,Actual,0.2256450206041336
Colombia,Optimista,0.05082574114203453
Colombia,Pesimista,0.008925946429371834
Colombia,Actual,0.22703972458839417
Colombia,Optimista,0.051102958619594574
Colombia,Pesimista,0.008978850208222866
Colombia,Actual,0.2283933311700821
Colombia,Optimista,0.05137091502547264
Colombia,Pesimista,0.009030094370245934
Colombia,Actual,0.22970500588417053
Colombia,Optimista,0.0516294464468956
Colombia,Pesimista,0.00907963141798973
